GRIDCODE,CVE_ENTCVE_MUN,LTMxC,Lcelda,Frac
187926,14121,519375.299,2494.290165,0.004802481
187927,14121,519375.299,1177.795035,0.002267715
187927,14121,519375.299,169.8661604,0.000327059
187927,14121,519375.299,5883.25097,0.011327553
187930,14085,1845666.352,6407.859123,0.00347184
187935,14085,1845666.352,4505.48993,0.002441118
187936,14085,1845666.352,4007.688958,0.002171405
187941,14069,990806.7094,6876.614935,0.00694042
187956,16095,570757.3144,129.9842334,0.00022774
187956,16095,570757.3144,990.1487836,0.001734798
187956,16095,570757.3144,3204.303128,0.005614125
187956,16095,570757.3144,497.6630223,0.000871935
187956,16095,570757.3144,2897.242768,0.005076138
187956,16095,570757.3144,859.266591,0.001505485
187957,16075,800378.2851,1256.615149,0.001570027
187957,16095,570757.3144,4923.73261,0.008626666
187958,16075,800378.2851,6344.918404,0.007927399
187961,16075,800378.2851,369.9759374,0.000462251
187961,16075,800378.2851,628.7749774,0.000785597
187961,16075,800378.2851,2312.3741,0.002889101
187962,16075,800378.2851,2201.917993,0.002751097
187962,16075,800378.2851,2740.024269,0.003423412
187963,16075,800378.2851,4699.225143,0.005871255
187964,16021,317590.3171,940.5050074,0.002961378
187964,16021,317590.3171,6593.947754,0.020762433
187964,16021,317590.3171,820.3703868,0.002583109
187964,16075,800378.2851,520.0815178,0.000649795
187964,16075,800378.2851,176.0817177,0.000219998
187968,16065,371628.7594,4331.681358,0.011655937
187969,16065,371628.7594,3273.605988,0.008808807
187969,16065,371628.7594,3400.879319,0.009151281
187970,16065,371628.7594,7201.342701,0.019377786
187971,16065,371628.7594,432.8115876,0.001164634
187971,16065,371628.7594,4517.52739,0.012156022
187971,16065,371628.7594,2404.0072,0.006468841
187972,16065,371628.7594,823.940732,0.002217107
187972,16065,371628.7594,831.1195127,0.002236424
187972,16065,371628.7594,912.701462,0.002455949
187972,16065,371628.7594,4779.176992,0.012860084
187972,16065,371628.7594,469.5861011,0.001263589
187972,16065,371628.7594,612.1535336,0.001647218
187972,16065,371628.7594,1667.756927,0.004487696
187972,16065,371628.7594,3991.758961,0.010741254
187973,16065,371628.7594,4632.226951,0.012464662
187973,16065,371628.7594,1833.025057,0.004932409
187974,16024,326021.8939,1604.147143,0.004920366
187974,16065,371628.7594,4331.034168,0.011654195
187975,16024,326021.8939,1165.996985,0.003576438
187975,16024,326021.8939,5427.613788,0.016648004
187976,16024,326021.8939,952.4212191,0.002921341
187976,16056,479236.0853,2841.63841,0.005929517
187976,16056,479236.0853,2421.3255,0.005052469
187976,16056,479236.0853,680.5873085,0.00142015
187985,16032,164521.3069,29.85610865,0.000181473
187986,16032,164521.3069,695.3723575,0.00422664
187986,16073,244994.2072,4721.042541,0.019270017
187986,16073,244994.2072,3697.391729,0.015091752
187988,16073,244994.2072,4101.016217,0.016739237
187989,16073,244994.2072,1446.237471,0.00590315
187989,16073,244994.2072,4700.71383,0.019187041
187990,16073,244994.2072,3550.822969,0.014493498
187990,16073,244994.2072,2105.652439,0.008594703
187990,16073,244994.2072,4693.557118,0.019157829
188921,14043,2103248.574,670.298451,0.000318697
188921,14043,2103248.574,454.1848131,0.000215944
188921,14100,3533739.847,309.3237149,8.75344E-05
188921,14100,3533739.847,4702.177252,0.001330652
188922,14043,2103248.574,1924.986236,0.000915244
188942,14068,366093.0846,6312.852866,0.017243846
188943,14068,366093.0846,322.493626,0.000880906
188947,14021,743660.6999,5488.46712,0.007380338
188948,14021,743660.6999,6240.724884,0.008391898
188949,14021,743660.6999,15.84049914,2.13007E-05
188959,14106,762411.0982,6729.676942,0.008826835
188960,14106,762411.0982,5903.941422,0.007743777
188961,14106,762411.0982,10572.28333,0.013866906
188962,14106,762411.0982,2721.897322,0.003570118
188963,14106,762411.0982,6715.545465,0.0088083
188968,14113,1699663.294,49.29574132,2.90032E-05
188969,14113,1699663.294,5097.152073,0.002998919
188969,14113,1699663.294,167.7591608,9.87014E-05
188969,14113,1699663.294,6523.849812,0.003838319
188969,14113,1699663.294,366.0837634,0.000215386
188970,14113,1699663.294,6789.417446,0.003994566
188970,14113,1699663.294,3154.445949,0.001855924
188971,14113,1699663.294,379.2440849,0.000223129
188980,14023,526359.2842,5559.297795,0.010561793
188980,14023,526359.2842,860.4852358,0.001634787
188981,14023,526359.2842,1703.616608,0.003236604
188981,14023,526359.2842,11073.09225,0.021037137
188981,14023,526359.2842,23.92197267,4.5448E-05
188981,14023,526359.2842,1404.446049,0.002668227
188981,14023,526359.2842,531.181028,0.001009161
188984,14121,519375.299,1773.054657,0.003413822
188985,14085,1845666.352,745.7374788,0.000404048
188985,14085,1845666.352,60.72814396,3.29031E-05
188985,14121,519375.299,7479.822404,0.014401575
188986,14085,1845666.352,2855.859189,0.001547332
188986,14085,1845666.352,2247.427845,0.001217678
188986,14085,1845666.352,504.786626,0.000273498
188986,14085,1845666.352,1658.068462,0.000898358
188986,14085,1845666.352,2320.721049,0.001257389
188986,14121,519375.299,683.6370286,0.001316268
188987,14085,1845666.352,6584.753269,0.003567683
188988,14085,1845666.352,7115.79734,0.003855408
188989,14085,1845666.352,45.85242459,2.48433E-05
188989,14085,1845666.352,790.3241392,0.000428205
188989,14085,1845666.352,1427.256393,0.000773301
188989,14085,1845666.352,6471.961798,0.003506572
188989,14085,1845666.352,1308.957101,0.000709206
188989,14085,1845666.352,588.9805075,0.000319115
188994,14085,1845666.352,9178.598445,0.004973054
189000,14069,990806.7094,6589.53156,0.006650673
189014,16095,570757.3144,1501.966167,0.002631532
189014,16095,570757.3144,3130.845956,0.005485424
189014,16095,570757.3144,453.1076523,0.000793871
189015,16095,570757.3144,4556.995769,0.007984122
189015,16095,570757.3144,2005.485769,0.003513728
189015,16095,570757.3144,1278.061119,0.002239237
189015,16095,570757.3144,1959.751252,0.003433598
189020,16075,800378.2851,3502.554001,0.004376123
189021,16075,800378.2851,8727.833027,0.010904635
189022,16075,800378.2851,2030.521609,0.002536952
189022,16075,800378.2851,313.5774916,0.000391787
189023,16021,317590.3171,1995.695341,0.006283867
189023,16075,800378.2851,859.6840669,0.001074097
189025,16021,317590.3171,626.904981,0.001973942
189026,16021,317590.3171,1684.766403,0.005304842
189026,16021,317590.3171,3420.407689,0.010769874
189026,16021,317590.3171,1179.309695,0.003713305
189026,16065,371628.7594,790.2527773,0.002126458
189027,16021,317590.3171,269.571527,0.000848803
189027,16065,371628.7594,3334.259276,0.008972016
189031,16065,371628.7594,233.2420966,0.000627621
189032,16024,326021.8939,452.5579782,0.001388121
189032,16024,326021.8939,907.4466032,0.002783392
189032,16065,371628.7594,98.40750707,0.000264801
189032,16065,371628.7594,1181.038127,0.003178005
189032,16065,371628.7594,5085.076455,0.013683216
189032,16065,371628.7594,1588.917358,0.00427555
189032,16065,371628.7594,2578.404423,0.006938119
189033,16024,326021.8939,1280.020342,0.003926179
189033,16024,326021.8939,8053.606065,0.024702654
189034,16024,326021.8939,129.8767681,0.000398368
189034,16024,326021.8939,2250.512161,0.006902948
189034,16024,326021.8939,789.7610942,0.002422417
189034,16024,326021.8939,263.6403325,0.000808658
189034,16024,326021.8939,1058.178535,0.003245728
189034,16024,326021.8939,948.842021,0.002910363
189034,16024,326021.8939,712.5874164,0.002185704
189034,16024,326021.8939,617.1494566,0.001892969
189034,16024,326021.8939,4575.762098,0.014035137
189035,16024,326021.8939,5774.193942,0.017711062
189037,16056,479236.0853,4543.391812,0.009480488
189038,16056,479236.0853,3330.802401,0.006950233
189045,16073,244994.2072,77.31512931,0.000315579
189046,16073,244994.2072,4384.219736,0.017895198
189046,16073,244994.2072,7272.61714,0.029684853
189047,16073,244994.2072,763.5757447,0.003116709
189047,16073,244994.2072,4221.795509,0.017232226
189047,16073,244994.2072,3159.269028,0.012895281
189980,14100,3533739.847,1308.725065,0.000370351
189980,14100,3533739.847,5866.347997,0.001660096
189980,14100,3533739.847,833.8411179,0.000235966
189981,14100,3533739.847,1992.852491,0.00056395
190001,14068,366093.0846,10047.53946,0.027445313
190006,14021,743660.6999,2676.681345,0.003599331
190007,14021,743660.6999,9080.949194,0.012211146
190008,14015,582413.5743,2309.656211,0.003965663
190008,14021,743660.6999,2133.983738,0.002869566
190008,14021,743660.6999,4229.965339,0.005688031
190008,14021,743660.6999,3983.562175,0.005356693
190009,14015,582413.5743,8411.227125,0.014442018
190016,14037,602854.1775,558.955708,0.000927182
190017,14037,602854.1775,5788.645531,0.009602066
190017,14037,602854.1775,426.6799955,0.000707767
190018,14037,602854.1775,409.8942398,0.000679923
190018,14106,762411.0982,4265.962913,0.005595358
190020,14106,762411.0982,6841.054926,0.008972921
190021,14106,762411.0982,7690.66071,0.010087289
190022,14106,762411.0982,5381.733756,0.007058834
190022,14106,762411.0982,3481.079495,0.004565883
190022,14106,762411.0982,1028.723659,0.001349303
190023,14106,762411.0982,7545.547569,0.009896954
190024,14106,762411.0982,6282.707602,0.008240577
190025,14106,762411.0982,5676.071389,0.007444896
190025,14106,762411.0982,2357.383249,0.003092011
190025,14113,1699663.294,1016.209481,0.000597889
190026,14106,762411.0982,1785.884132,0.002342416
190026,14106,762411.0982,591.4088463,0.000775709
190026,14106,762411.0982,3388.346419,0.004444251
190026,14113,1699663.294,3369.441187,0.001982417
190027,14113,1699663.294,7208.346597,0.004241044
190029,14113,1699663.294,694.4259887,0.000408567
190029,14113,1699663.294,6401.245217,0.003766184
190039,14023,526359.2842,4003.09991,0.007605261
190039,14023,526359.2842,1616.243371,0.003070609
190039,14023,526359.2842,3205.219168,0.006089413
190039,14023,526359.2842,6420.528279,0.012197996
190040,14023,526359.2842,1755.30141,0.003334797
190040,14023,526359.2842,644.4839777,0.001224418
190040,14023,526359.2842,3276.441956,0.006224725
190040,14023,526359.2842,5731.286676,0.010888545
190044,14085,1845666.352,3816.397762,0.002067761
190045,14085,1845666.352,2768.403412,0.001499948
190048,14085,1845666.352,113.9829197,6.17571E-05
190049,14085,1845666.352,8290.888391,0.004492084
190052,14085,1845666.352,4626.111517,0.002506472
190053,14085,1845666.352,2347.731203,0.001272024
190059,14069,990806.7094,6921.575506,0.006985798
190059,14069,990806.7094,2654.005311,0.002678631
190060,14069,990806.7094,2780.908833,0.002806712
190071,16095,570757.3144,797.4304657,0.001397145
190072,16095,570757.3144,7823.388789,0.013707032
190073,16095,570757.3144,1796.135471,0.003146934
190073,16095,570757.3144,313.3246205,0.000548963
190073,16095,570757.3144,3920.633383,0.006869178
190074,16091,270071.2137,2631.49671,0.009743714
190074,16091,270071.2137,879.1698211,0.003255326
190074,16091,270071.2137,2318.754484,0.008585715
190074,16095,570757.3144,3548.30542,0.006216837
190074,16095,570757.3144,2785.094299,0.004879647
190075,16095,570757.3144,1430.627966,0.002506543
190081,16075,800378.2851,3805.912961,0.004755143
190084,16021,317590.3171,3931.814141,0.012380145
190090,16024,326021.8939,4874.869922,0.014952585
190091,16024,326021.8939,2750.872235,0.008437692
190091,16024,326021.8939,3291.227451,0.010095112
190091,16024,326021.8939,41.58214848,0.000127544
190091,16065,371628.7594,129.8407926,0.000349383
190091,16065,371628.7594,2374.609494,0.006389736
190094,16024,326021.8939,2248.211271,0.00689589
190095,16024,326021.8939,1046.137749,0.003208796
190095,16056,479236.0853,6064.158183,0.012653801
190096,16056,479236.0853,1737.251264,0.003625043
190097,16056,479236.0853,409.211253,0.000853882
190097,16056,479236.0853,1895.548034,0.003955353
190098,16056,479236.0853,2945.312923,0.00614585
190098,16107,409481.6176,593.5810577,0.001449591
190103,16016,495837.3322,721.4178299,0.001454949
190104,16016,495837.3322,6760.604799,0.013634723
190104,16016,495837.3322,430.5646566,0.000868359
190104,16073,244994.2072,581.524751,0.002373627
190105,16016,495837.3322,2568.595547,0.005180319
190105,16073,244994.2072,3855.253216,0.015736099
191038,14100,3533739.847,3772.564107,0.001067584
191039,14100,3533739.847,3579.216487,0.001012869
191060,14068,366093.0846,1758.796175,0.004804232
191068,14015,582413.5743,6431.8003,0.011043356
191075,14037,602854.1775,3512.579562,0.005826582
191076,14037,602854.1775,39.49291623,6.55099E-05
191076,14037,602854.1775,20.17180607,3.34605E-05
191083,14102,214572.8706,1977.491909,0.009215946
191083,14113,1699663.294,1446.763272,0.000851206
191084,14106,762411.0982,5062.359379,0.006639934
191084,14113,1699663.294,1555.963536,0.000915454
191088,14113,1699663.294,5546.357447,0.00326321
191089,14113,1699663.294,2106.437362,0.001239326
191089,14113,1699663.294,207.2341388,0.000121927
191089,14113,1699663.294,6832.699884,0.004020031
191090,14113,1699663.294,6054.447114,0.003562145
191097,14023,526359.2842,2524.339669,0.004795849
191098,14023,526359.2842,738.0577346,0.001402194
191098,14023,526359.2842,3889.671133,0.007389764
191099,14023,526359.2842,6633.73488,0.012603055
191099,14023,526359.2842,6214.874656,0.011807286
191104,14085,1845666.352,5090.32329,0.002757987
191104,14121,519375.299,3342.304602,0.00643524
191108,14085,1845666.352,549.6986417,0.000297832
191109,14085,1845666.352,8856.347654,0.004798455
191110,14085,1845666.352,1458.181836,0.000790057
191111,14085,1845666.352,41.49810242,2.24841E-05
191111,14085,1845666.352,6292.109368,0.003409126
191111,14085,1845666.352,21.01901063,1.13883E-05
191118,14069,990806.7094,1188.524764,0.001199553
191118,14069,990806.7094,1706.327377,0.00172216
191118,14069,990806.7094,6257.196343,0.006315254
191123,16019,894176.1122,1004.588573,0.00112348
191124,16019,894176.1122,1228.049346,0.001373386
191127,16019,894176.1122,148.863788,0.000166482
191129,16019,894176.1122,3607.574134,0.004034523
191130,16019,894176.1122,3801.14116,0.004250998
191130,16095,570757.3144,3058.335712,0.005358382
191133,16091,270071.2137,1338.516561,0.004956162
191133,16091,270071.2137,5411.484364,0.02003725
191133,16091,270071.2137,1857.710215,0.006878594
191140,16075,800378.2851,4439.530939,0.005546791
191141,16075,800378.2851,1570.89239,0.001962687
191142,16021,317590.3171,856.8191937,0.002697876
191143,16021,317590.3171,4007.860187,0.012619592
191147,16024,326021.8939,583.3182335,0.0017892
191148,16024,326021.8939,4038.673622,0.012387737
191148,16025,399334.7448,3081.63885,0.007716931
191149,16024,326021.8939,3241.566814,0.009942789
191149,16024,326021.8939,154.8447385,0.000474952
191149,16024,326021.8939,470.6298203,0.001443553
191149,16025,399334.7448,3274.370341,0.008199563
191149,16025,399334.7448,4681.075758,0.011722185
191157,16056,479236.0853,1036.951534,0.002163759
191157,16107,409481.6176,653.8203066,0.001596702
191160,16016,495837.3322,1913.963514,0.003860063
191161,16016,495837.3322,2108.246408,0.004251891
191161,16016,495837.3322,5177.664632,0.010442265
191161,16016,495837.3322,2686.459239,0.005418025
191162,16016,495837.3322,7865.69004,0.015863449
191163,16016,495837.3322,2143.805801,0.004323607
192097,14100,3533739.847,6968.002533,0.001971849
192127,14015,582413.5743,6241.223924,0.010716137
192127,14015,582413.5743,2.241582477,3.84878E-06
192127,14015,582413.5743,368.6880399,0.000633035
192128,14015,582413.5743,6153.148546,0.010564913
192129,14015,582413.5743,3902.746603,0.006700988
192133,14037,602854.1775,819.7256032,0.001359741
192134,14037,602854.1775,2598.139288,0.004309731
192141,14102,214572.8706,6368.332492,0.029679113
192142,14102,214572.8706,472.3023842,0.002201128
192142,14113,1699663.294,3857.605193,0.002269629
192146,14113,1699663.294,2836.999499,0.001669154
192147,14113,1699663.294,6390.11217,0.003759634
192148,14113,1699663.294,4589.943333,0.002700502
192148,14113,1699663.294,349.4317503,0.000205589
192149,14113,1699663.294,4558.143963,0.002681792
192150,14113,1699663.294,9319.348864,0.005483056
192156,14023,526359.2842,4062.34925,0.007717826
192156,14079,1042734.169,563.6203242,0.000540522
192157,14079,1042734.169,1723.424755,0.001652794
192158,14023,526359.2842,533.093387,0.001012794
192158,14023,526359.2842,465.962588,0.000885256
192158,14023,526359.2842,5231.659385,0.009939331
192158,14079,1042734.169,705.9257989,0.000676995
192163,14085,1845666.352,6968.869031,0.003775801
192169,14085,1845666.352,5793.42379,0.003138933
192170,14085,1845666.352,5773.771872,0.003128286
192170,14085,1845666.352,613.7783443,0.000332551
192170,14085,1845666.352,909.6984413,0.000492883
192170,14085,1845666.352,4656.626888,0.002523006
192170,14085,1845666.352,1604.807177,0.0008695
192171,14085,1845666.352,1388.305376,0.000752197
192176,14069,990806.7094,8046.07062,0.008120727
192177,14069,990806.7094,2016.534197,0.002035245
192182,16019,894176.1122,4932.675883,0.005516448
