GRIDCODE,LONG,LATITUDE,Pob,UTMX,UTMY,UTMZ,
255,216,"Emisiones Guanajauto EI 2016 V4.0",,,,,
2309062,-99.66134495,21.40608889,6,0,2741321.774,1045649.062,14
2309063,-99.65165565,21.40594061,6,0,2742321.774,1045649.062,14
2309064,-99.64196638,21.40579172,6,0,2743321.774,1045649.062,14
2311988,-102.1034991,21.43298441,6,0,2489321.774,1046649.062,14
2311989,-102.0938066,21.43299065,6,0,2490321.774,1046649.062,14
2311990,-102.084114,21.43299628,6,0,2491321.774,1046649.062,14
2311991,-102.0744215,21.4330013,6,0,2492321.774,1046649.062,14
2311992,-102.064729,21.4330057,6,0,2493321.774,1046649.062,14
2311993,-102.0550364,21.43300949,6,0,2494321.774,1046649.062,14
2311994,-102.0453439,21.43301267,6,0,2495321.774,1046649.062,14
2311995,-102.0356513,21.43301523,6,0,2496321.774,1046649.062,14
2311996,-102.0259588,21.43301718,6,0,2497321.774,1046649.062,14
2311997,-102.0162663,21.43301851,6,0,2498321.774,1046649.062,14
2311998,-102.0065737,21.43301924,6,0,2499321.774,1046649.062,14
2311999,-101.9968812,21.43301935,6,108,2500321.774,1046649.062,14
2312000,-101.9871887,21.43301884,6,0,2501321.774,1046649.062,14
2312001,-101.9774961,21.43301772,6,0,2502321.774,1046649.062,14
2312002,-101.9678036,21.43301599,6,0,2503321.774,1046649.062,14
2312003,-101.958111,21.43301365,6,0,2504321.774,1046649.062,14
2312004,-101.9484185,21.43301069,6,5,2505321.774,1046649.062,14
2312005,-101.938726,21.43300712,6,0,2506321.774,1046649.062,14
2312006,-101.9290334,21.43300294,6,0,2507321.774,1046649.062,14
2312007,-101.9193409,21.43299814,6,23,2508321.774,1046649.062,14
2312008,-101.9096484,21.43299273,6,805,2509321.774,1046649.062,14
2312009,-101.8999558,21.43298671,6,0,2510321.774,1046649.062,14
2312010,-101.8902633,21.43298007,6,435,2511321.774,1046649.062,14
2312011,-101.8805708,21.43297282,6,15,2512321.774,1046649.062,14
2312012,-101.8708782,21.43296496,6,0,2513321.774,1046649.062,14
2312013,-101.8611857,21.43295648,6,0,2514321.774,1046649.062,14
2312014,-101.8514932,21.43294739,6,22,2515321.774,1046649.062,14
2312015,-101.8418007,21.43293769,6,0,2516321.774,1046649.062,14
2312016,-101.8321081,21.43292737,6,117,2517321.774,1046649.062,14
2312017,-101.8224156,21.43291644,6,14,2518321.774,1046649.062,14
2312018,-101.8127231,21.4329049,6,0,2519321.774,1046649.062,14
2312019,-101.8030306,21.43289274,6,0,2520321.774,1046649.062,14
2312020,-101.793338,21.43287997,6,0,2521321.774,1046649.062,14
2312021,-101.7836455,21.43286659,6,0,2522321.774,1046649.062,14
2312022,-101.773953,21.43285259,6,0,2523321.774,1046649.062,14
2312023,-101.7642605,21.43283798,6,0,2524321.774,1046649.062,14
2312024,-101.754568,21.43282276,6,0,2525321.774,1046649.062,14
2312025,-101.7448755,21.43280692,6,0,2526321.774,1046649.062,14
2312026,-101.735183,21.43279047,6,0,2527321.774,1046649.062,14
2312027,-101.7254905,21.43277341,6,0,2528321.774,1046649.062,14
2312028,-101.715798,21.43275573,6,0,2529321.774,1046649.062,14
2312029,-101.7061055,21.43273744,6,0,2530321.774,1046649.062,14
2312030,-101.696413,21.43271854,6,0,2531321.774,1046649.062,14
2312031,-101.6867205,21.43269902,6,0,2532321.774,1046649.062,14
2312032,-101.677028,21.43267889,6,0,2533321.774,1046649.062,14
2312033,-101.6673355,21.43265815,6,0,2534321.774,1046649.062,14
2312034,-101.657643,21.43263679,6,0,2535321.774,1046649.062,14
2312035,-101.6479505,21.43261482,6,0,2536321.774,1046649.062,14
2312036,-101.6382581,21.43259224,6,0,2537321.774,1046649.062,14
2312037,-101.6285656,21.43256905,6,0,2538321.774,1046649.062,14
2312038,-101.6188731,21.43254524,6,0,2539321.774,1046649.062,14
2312039,-101.6091806,21.43252081,6,0,2540321.774,1046649.062,14
2312040,-101.5994882,21.43249578,6,0,2541321.774,1046649.062,14
2312041,-101.5897957,21.43247013,6,0,2542321.774,1046649.062,14
2312042,-101.5801033,21.43244387,6,0,2543321.774,1046649.062,14
2312043,-101.5704108,21.43241699,6,0,2544321.774,1046649.062,14
2312044,-101.5607184,21.4323895,6,0,2545321.774,1046649.062,14
2312045,-101.5510259,21.4323614,6,0,2546321.774,1046649.062,14
2312046,-101.5413335,21.43233268,6,0,2547321.774,1046649.062,14
2312047,-101.531641,21.43230335,6,0,2548321.774,1046649.062,14
2312048,-101.5219486,21.43227341,6,0,2549321.774,1046649.062,14
2312049,-101.5122562,21.43224286,6,2,2550321.774,1046649.062,14
2312050,-101.5025638,21.43221169,6,0,2551321.774,1046649.062,14
2312051,-101.4928713,21.43217991,6,0,2552321.774,1046649.062,14
2312052,-101.4831789,21.43214751,6,0,2553321.774,1046649.062,14
2312053,-101.4734865,21.4321145,6,0,2554321.774,1046649.062,14
2312054,-101.4637941,21.43208088,6,0,2555321.774,1046649.062,14
2312055,-101.4541017,21.43204664,6,0,2556321.774,1046649.062,14
2312056,-101.4444093,21.4320118,6,0,2557321.774,1046649.062,14
2312057,-101.4347169,21.43197633,6,0,2558321.774,1046649.062,14
2312058,-101.4250245,21.43194026,6,0,2559321.774,1046649.062,14
2312059,-101.4153322,21.43190357,6,0,2560321.774,1046649.062,14
2312060,-101.4056398,21.43186627,6,0,2561321.774,1046649.062,14
2312061,-101.3959474,21.43182835,6,0,2562321.774,1046649.062,14
2312062,-101.3862551,21.43178983,6,0,2563321.774,1046649.062,14
2312063,-101.3765627,21.43175068,6,0,2564321.774,1046649.062,14
2312064,-101.3668703,21.43171093,6,0,2565321.774,1046649.062,14
2312065,-101.357178,21.43167056,6,0,2566321.774,1046649.062,14
2312066,-101.3474857,21.43162958,6,0,2567321.774,1046649.062,14
2312067,-101.3377933,21.43158799,6,0,2568321.774,1046649.062,14
2312068,-101.328101,21.43154578,6,0,2569321.774,1046649.062,14
2312069,-101.3184087,21.43150296,6,0,2570321.774,1046649.062,14
2312070,-101.3087164,21.43145952,6,0,2571321.774,1046649.062,14
2312071,-101.2990241,21.43141547,6,0,2572321.774,1046649.062,14
2312072,-101.2893317,21.43137081,6,0,2573321.774,1046649.062,14
2312073,-101.2796395,21.43132554,6,0,2574321.774,1046649.062,14
2312074,-101.2699472,21.43127965,6,54,2575321.774,1046649.062,14
2312075,-101.2602549,21.43123315,6,101,2576321.774,1046649.062,14
2312076,-101.2505626,21.43118604,6,0,2577321.774,1046649.062,14
2312077,-101.2408703,21.43113831,6,5,2578321.774,1046649.062,14
2312078,-101.2311781,21.43108997,6,0,2579321.774,1046649.062,14
2312079,-101.2214858,21.43104101,6,124,2580321.774,1046649.062,14
2312080,-101.2117936,21.43099145,6,7,2581321.774,1046649.062,14
2312081,-101.2021013,21.43094127,6,11,2582321.774,1046649.062,14
2312082,-101.1924091,21.43089047,6,0,2583321.774,1046649.062,14
2312083,-101.1827169,21.43083907,6,66,2584321.774,1046649.062,14
2312084,-101.1730246,21.43078705,6,0,2585321.774,1046649.062,14
2312085,-101.1633324,21.43073441,6,0,2586321.774,1046649.062,14
2312086,-101.1536402,21.43068116,6,365,2587321.774,1046649.062,14
2312087,-101.143948,21.4306273,6,0,2588321.774,1046649.062,14
2312088,-101.1342558,21.43057283,6,0,2589321.774,1046649.062,14
2312089,-101.1245637,21.43051774,6,0,2590321.774,1046649.062,14
2312090,-101.1148715,21.43046204,6,0,2591321.774,1046649.062,14
2312091,-101.1051793,21.43040573,6,0,2592321.774,1046649.062,14
2312092,-101.0954872,21.43034881,6,0,2593321.774,1046649.062,14
2312093,-101.085795,21.43029127,6,0,2594321.774,1046649.062,14
2312094,-101.0761029,21.43023311,6,39,2595321.774,1046649.062,14
2312095,-101.0664107,21.43017435,6,0,2596321.774,1046649.062,14
2312096,-101.0567186,21.43011497,6,0,2597321.774,1046649.062,14
2312097,-101.0470265,21.43005497,6,0,2598321.774,1046649.062,14
2312098,-101.0373344,21.42999437,6,0,2599321.774,1046649.062,14
2312099,-101.0276423,21.42993315,6,0,2600321.774,1046649.062,14
2312100,-101.0179502,21.42987132,6,0,2601321.774,1046649.062,14
2312101,-101.0082581,21.42980887,6,0,2602321.774,1046649.062,14
2312102,-100.9985661,21.42974581,6,0,2603321.774,1046649.062,14
2312103,-100.988874,21.42968214,6,0,2604321.774,1046649.062,14
2312104,-100.979182,21.42961785,6,0,2605321.774,1046649.062,14
2312105,-100.9694899,21.42955296,6,0,2606321.774,1046649.062,14
2312106,-100.9597979,21.42948744,6,0,2607321.774,1046649.062,14
2312107,-100.9501059,21.42942132,6,0,2608321.774,1046649.062,14
2312108,-100.9404138,21.42935458,6,0,2609321.774,1046649.062,14
2312109,-100.9307218,21.42928723,6,0,2610321.774,1046649.062,14
2312110,-100.9210299,21.42921926,6,0,2611321.774,1046649.062,14
2312111,-100.9113379,21.42915069,6,0,2612321.774,1046649.062,14
2312112,-100.9016459,21.42908149,6,0,2613321.774,1046649.062,14
2312113,-100.8919539,21.42901169,6,2,2614321.774,1046649.062,14
2312114,-100.882262,21.42894127,6,9,2615321.774,1046649.062,14
2312115,-100.87257,21.42887024,6,0,2616321.774,1046649.062,14
2312116,-100.8628781,21.4287986,6,0,2617321.774,1046649.062,14
2312117,-100.8531862,21.42872634,6,339,2618321.774,1046649.062,14
2312118,-100.8434943,21.42865347,6,0,2619321.774,1046649.062,14
2312119,-100.8338024,21.42857998,6,0,2620321.774,1046649.062,14
2312120,-100.8241105,21.42850589,6,0,2621321.774,1046649.062,14
2312121,-100.8144186,21.42843118,6,36,2622321.774,1046649.062,14
2312122,-100.8047267,21.42835585,6,0,2623321.774,1046649.062,14
2312123,-100.7950349,21.42827991,6,0,2624321.774,1046649.062,14
2312124,-100.785343,21.42820336,6,0,2625321.774,1046649.062,14
2312125,-100.7756512,21.4281262,6,0,2626321.774,1046649.062,14
2312126,-100.7659593,21.42804842,6,666,2627321.774,1046649.062,14
2312127,-100.7562675,21.42797003,6,0,2628321.774,1046649.062,14
2312128,-100.7465757,21.42789103,6,226,2629321.774,1046649.062,14
2312129,-100.7368839,21.42781141,6,0,2630321.774,1046649.062,14
2312130,-100.7271922,21.42773118,6,74,2631321.774,1046649.062,14
2312131,-100.7175004,21.42765034,6,0,2632321.774,1046649.062,14
2312132,-100.7078086,21.42756889,6,347,2633321.774,1046649.062,14
2312133,-100.6981169,21.42748682,6,0,2634321.774,1046649.062,14
2312134,-100.6884252,21.42740413,6,0,2635321.774,1046649.062,14
2312135,-100.6787334,21.42732084,6,0,2636321.774,1046649.062,14
2312136,-100.6690417,21.42723693,6,0,2637321.774,1046649.062,14
2312137,-100.65935,21.42715241,6,126,2638321.774,1046649.062,14
2312138,-100.6496583,21.42706727,6,248,2639321.774,1046649.062,14
2312139,-100.6399667,21.42698152,6,0,2640321.774,1046649.062,14
2312140,-100.630275,21.42689516,6,84,2641321.774,1046649.062,14
2312141,-100.6205834,21.42680819,6,0,2642321.774,1046649.062,14
2312142,-100.6108917,21.4267206,6,0,2643321.774,1046649.062,14
2312143,-100.6012001,21.4266324,6,0,2644321.774,1046649.062,14
2312144,-100.5915085,21.42654358,6,0,2645321.774,1046649.062,14
2312145,-100.5818169,21.42645415,6,0,2646321.774,1046649.062,14
2312146,-100.5721253,21.42636411,6,0,2647321.774,1046649.062,14
2312147,-100.5624337,21.42627346,6,0,2648321.774,1046649.062,14
2312148,-100.5527422,21.42618219,6,92,2649321.774,1046649.062,14
2312149,-100.5430506,21.42609031,6,0,2650321.774,1046649.062,14
2312150,-100.5333591,21.42599782,6,0,2651321.774,1046649.062,14
2312151,-100.5236676,21.42590471,6,0,2652321.774,1046649.062,14
2312152,-100.5139761,21.42581099,6,0,2653321.774,1046649.062,14
2312153,-100.5042846,21.42571666,6,0,2654321.774,1046649.062,14
2312154,-100.4945931,21.42562171,6,5,2655321.774,1046649.062,14
2312155,-100.4849017,21.42552615,6,0,2656321.774,1046649.062,14
2312156,-100.4752102,21.42542998,6,21,2657321.774,1046649.062,14
2312157,-100.4655188,21.42533319,6,0,2658321.774,1046649.062,14
2312158,-100.4558274,21.42523579,6,0,2659321.774,1046649.062,14
2312159,-100.4461359,21.42513778,6,0,2660321.774,1046649.062,14
2312160,-100.4364446,21.42503915,6,4,2661321.774,1046649.062,14
2312161,-100.4267532,21.42493991,6,29,2662321.774,1046649.062,14
2312162,-100.4170618,21.42484006,6,0,2663321.774,1046649.062,14
2312163,-100.4073705,21.4247396,6,0,2664321.774,1046649.062,14
2312164,-100.3976791,21.42463852,6,0,2665321.774,1046649.062,14
2312165,-100.3879878,21.42453683,6,0,2666321.774,1046649.062,14
2312166,-100.3782965,21.42443452,6,0,2667321.774,1046649.062,14
2312167,-100.3686052,21.4243316,6,0,2668321.774,1046649.062,14
2312168,-100.3589139,21.42422807,6,2,2669321.774,1046649.062,14
2312169,-100.3492227,21.42412393,6,5,2670321.774,1046649.062,14
2312170,-100.3395314,21.42401917,6,0,2671321.774,1046649.062,14
2312171,-100.3298402,21.4239138,6,0,2672321.774,1046649.062,14
2312172,-100.320149,21.42380782,6,0,2673321.774,1046649.062,14
2312173,-100.3104578,21.42370122,6,4,2674321.774,1046649.062,14
2312174,-100.3007666,21.42359401,6,0,2675321.774,1046649.062,14
2312175,-100.2910754,21.42348619,6,4,2676321.774,1046649.062,14
2312176,-100.2813843,21.42337775,6,0,2677321.774,1046649.062,14
2312177,-100.2716931,21.4232687,6,6,2678321.774,1046649.062,14
2312178,-100.262002,21.42315904,6,0,2679321.774,1046649.062,14
2312179,-100.2523109,21.42304876,6,0,2680321.774,1046649.062,14
2312180,-100.2426198,21.42293787,6,0,2681321.774,1046649.062,14
2312181,-100.2329287,21.42282637,6,0,2682321.774,1046649.062,14
2312182,-100.2232377,21.42271425,6,0,2683321.774,1046649.062,14
2312183,-100.2135466,21.42260152,6,0,2684321.774,1046649.062,14
2312184,-100.2038556,21.42248818,6,0,2685321.774,1046649.062,14
2312185,-100.1941646,21.42237423,6,0,2686321.774,1046649.062,14
2312186,-100.1844736,21.42225966,6,0,2687321.774,1046649.062,14
2312187,-100.1747826,21.42214448,6,0,2688321.774,1046649.062,14
2312188,-100.1650917,21.42202868,6,0,2689321.774,1046649.062,14
2312189,-100.1554007,21.42191228,6,0,2690321.774,1046649.062,14
2312190,-100.1457098,21.42179526,6,0,2691321.774,1046649.062,14
2312191,-100.1360189,21.42167762,6,0,2692321.774,1046649.062,14
2312192,-100.126328,21.42155938,6,0,2693321.774,1046649.062,14
2312193,-100.1166371,21.42144052,6,305,2694321.774,1046649.062,14
2312194,-100.1069463,21.42132104,6,0,2695321.774,1046649.062,14
2312195,-100.0972554,21.42120096,6,0,2696321.774,1046649.062,14
2312196,-100.0875646,21.42108026,6,0,2697321.774,1046649.062,14
2312197,-100.0778738,21.42095894,6,0,2698321.774,1046649.062,14
2312198,-100.068183,21.42083702,6,0,2699321.774,1046649.062,14
2312199,-100.0584922,21.42071448,6,0,2700321.774,1046649.062,14
2312200,-100.0488015,21.42059133,6,158,2701321.774,1046649.062,14
2312201,-100.0391107,21.42046756,6,0,2702321.774,1046649.062,14
2312202,-100.02942,21.42034319,6,0,2703321.774,1046649.062,14
2312203,-100.0197293,21.42021819,6,0,2704321.774,1046649.062,14
2312204,-100.0100387,21.42009259,6,0,2705321.774,1046649.062,14
2312205,-100.000348,21.41996637,6,0,2706321.774,1046649.062,14
2312206,-99.99065734,21.41983954,6,0,2707321.774,1046649.062,14
2312207,-99.98096672,21.4197121,6,0,2708321.774,1046649.062,14
2312208,-99.97127611,21.41958404,6,0,2709321.774,1046649.062,14
2312209,-99.96158552,21.41945537,6,0,2710321.774,1046649.062,14
2312210,-99.95189495,21.41932609,6,0,2711321.774,1046649.062,14
2312211,-99.9422044,21.41919619,6,0,2712321.774,1046649.062,14
2312212,-99.93251387,21.41906568,6,1,2713321.774,1046649.062,14
2312213,-99.92282335,21.41893456,6,0,2714321.774,1046649.062,14
2312214,-99.91313286,21.41880283,6,0,2715321.774,1046649.062,14
2312215,-99.90344238,21.41867048,6,0,2716321.774,1046649.062,14
2312216,-99.89375192,21.41853752,6,0,2717321.774,1046649.062,14
2312217,-99.88406148,21.41840394,6,0,2718321.774,1046649.062,14
2312218,-99.87437107,21.41826975,6,0,2719321.774,1046649.062,14
2312219,-99.86468067,21.41813495,6,0,2720321.774,1046649.062,14
2312220,-99.85499029,21.41799954,6,0,2721321.774,1046649.062,14
2312221,-99.84529993,21.41786351,6,0,2722321.774,1046649.062,14
2312222,-99.83560959,21.41772687,6,0,2723321.774,1046649.062,14
2312223,-99.82591927,21.41758962,6,0,2724321.774,1046649.062,14
2312224,-99.81622897,21.41745175,6,29,2725321.774,1046649.062,14
2312225,-99.80653868,21.41731327,6,0,2726321.774,1046649.062,14
2312226,-99.79684842,21.41717418,6,0,2727321.774,1046649.062,14
2312227,-99.78715818,21.41703448,6,156,2728321.774,1046649.062,14
2312228,-99.77746796,21.41689416,6,0,2729321.774,1046649.062,14
2312229,-99.76777776,21.41675323,6,0,2730321.774,1046649.062,14
2312230,-99.75808758,21.41661168,6,0,2731321.774,1046649.062,14
2312231,-99.74839742,21.41646952,6,0,2732321.774,1046649.062,14
2312232,-99.73870728,21.41632675,6,342,2733321.774,1046649.062,14
2312233,-99.72901717,21.41618337,6,0,2734321.774,1046649.062,14
2312234,-99.71932707,21.41603937,6,0,2735321.774,1046649.062,14
2312235,-99.70963699,21.41589476,6,0,2736321.774,1046649.062,14
2312236,-99.69994694,21.41574954,6,0,2737321.774,1046649.062,14
2312237,-99.6902569,21.4156037,6,0,2738321.774,1046649.062,14
2312238,-99.68056689,21.41545725,6,0,2739321.774,1046649.062,14
2312239,-99.6708769,21.41531019,6,0,2740321.774,1046649.062,14
2312240,-99.66118693,21.41516252,6,0,2741321.774,1046649.062,14
2312241,-99.65149698,21.41501423,6,0,2742321.774,1046649.062,14
2312242,-99.64180705,21.41486533,6,12,2743321.774,1046649.062,14
2315166,-102.1035061,21.44205937,6,0,2489321.774,1047649.062,14
2315167,-102.0938129,21.44206561,6,0,2490321.774,1047649.062,14
2315168,-102.0841197,21.44207124,6,0,2491321.774,1047649.062,14
2315169,-102.0744265,21.44207626,6,0,2492321.774,1047649.062,14
2315170,-102.0647333,21.44208066,6,0,2493321.774,1047649.062,14
2315171,-102.0550401,21.44208445,6,8,2494321.774,1047649.062,14
2315172,-102.0453469,21.44208763,6,0,2495321.774,1047649.062,14
2315173,-102.0356538,21.44209019,6,0,2496321.774,1047649.062,14
2315174,-102.0259606,21.44209214,6,9,2497321.774,1047649.062,14
2315175,-102.0162674,21.44209348,6,0,2498321.774,1047649.062,14
2315176,-102.0065742,21.4420942,6,4,2499321.774,1047649.062,14
2315177,-101.996881,21.44209431,6,0,2500321.774,1047649.062,14
2315178,-101.9871878,21.4420938,6,0,2501321.774,1047649.062,14
2315179,-101.9774946,21.44209269,6,0,2502321.774,1047649.062,14
2315180,-101.9678014,21.44209096,6,0,2503321.774,1047649.062,14
2315181,-101.9581082,21.44208861,6,0,2504321.774,1047649.062,14
2315182,-101.948415,21.44208565,6,0,2505321.774,1047649.062,14
2315183,-101.9387218,21.44208208,6,0,2506321.774,1047649.062,14
2315184,-101.9290286,21.4420779,6,0,2507321.774,1047649.062,14
2315185,-101.9193354,21.4420731,6,4,2508321.774,1047649.062,14
2315186,-101.9096423,21.44206769,6,30,2509321.774,1047649.062,14
2315187,-101.8999491,21.44206167,6,0,2510321.774,1047649.062,14
2315188,-101.8902559,21.44205503,6,0,2511321.774,1047649.062,14
2315189,-101.8805627,21.44204778,6,0,2512321.774,1047649.062,14
2315190,-101.8708695,21.44203991,6,0,2513321.774,1047649.062,14
2315191,-101.8611763,21.44203144,6,0,2514321.774,1047649.062,14
2315192,-101.8514831,21.44202235,6,14,2515321.774,1047649.062,14
2315193,-101.84179,21.44201264,6,0,2516321.774,1047649.062,14
2315194,-101.8320968,21.44200232,6,0,2517321.774,1047649.062,14
2315195,-101.8224036,21.44199139,6,5,2518321.774,1047649.062,14
2315196,-101.8127104,21.44197985,6,0,2519321.774,1047649.062,14
2315197,-101.8030172,21.44196769,6,229,2520321.774,1047649.062,14
2315198,-101.7933241,21.44195492,6,0,2521321.774,1047649.062,14
2315199,-101.7836309,21.44194154,6,0,2522321.774,1047649.062,14
2315200,-101.7739377,21.44192754,6,0,2523321.774,1047649.062,14
2315201,-101.7642446,21.44191293,6,0,2524321.774,1047649.062,14
2315202,-101.7545514,21.4418977,6,0,2525321.774,1047649.062,14
2315203,-101.7448582,21.44188187,6,0,2526321.774,1047649.062,14
2315204,-101.7351651,21.44186541,6,30,2527321.774,1047649.062,14
2315205,-101.7254719,21.44184835,6,0,2528321.774,1047649.062,14
2315206,-101.7157788,21.44183067,6,0,2529321.774,1047649.062,14
2315207,-101.7060856,21.44181238,6,0,2530321.774,1047649.062,14
2315208,-101.6963925,21.44179348,6,0,2531321.774,1047649.062,14
2315209,-101.6866993,21.44177396,6,0,2532321.774,1047649.062,14
2315210,-101.6770062,21.44175383,6,0,2533321.774,1047649.062,14
2315211,-101.667313,21.44173308,6,0,2534321.774,1047649.062,14
2315212,-101.6576199,21.44171173,6,0,2535321.774,1047649.062,14
2315213,-101.6479267,21.44168976,6,0,2536321.774,1047649.062,14
