GRIDCODE,CVENTMUN,Frur,Furb,Fpob,Prur_T,Purb_T,P_tot
1972245,13030,,4.94E-05,4.94E-05,,2,2
1972246,13030,,0.007230819,0.007230819,,293,293
1972247,13030,,0.005207177,0.005207177,,211,211
1972248,13030,,0.00481232,0.00481232,,195,195
1972249,13029,0.030910519,0.000468893,0.016627491,1417,19,1436
1972269,21086,0.01,,0.01,138,,138
1972275,22008,0.003968254,,0.003968254,65,,65
1972296,22016,0.004116063,,0.004116063,81,,81
1972300,30072,0.000914681,,0.000914681,18,,18
1972303,22012,0.000780133,,0.000780133,6,,6
1972304,22016,0.00988168,,0.00988168,76,,76
1972305,13055,0.011441945,,0.011441945,88,,88
1972310,11004,0.007774785,,0.007774785,153,,153
1972316,13027,0.010865372,,0.010865372,169,,169
1972319,13053,0.061141828,,0.061141828,951,,951
1972333,11004,0.018858722,,0.018858722,116,,116
1972336,13053,0.060541005,,0.060541005,423,,423
1972339,22008,0.001284604,,0.001284604,20,,20
1972344,22016,0.004431884,,0.004431884,69,,69
1972345,21178,0.001027683,,0.001027683,16,,16
1972346,30198,0.013681033,,0.013681033,213,,213
1972348,22012,0.027683217,,0.027683217,431,,431
1972353,13006,0.012623253,,0.012623253,233,,233
1972360,13004,0.012623253,,0.012623253,233,,233
1972361,22016,0.024861212,,0.024861212,103,,103
1972363,13006,0.075307748,,0.075307748,312,,312
1972365,13029,0.011827178,,0.011827178,49,,49
1972377,22006,0.093583927,,0.093583927,1444,,1444
1972378,13012,0.001490603,,0.001490603,23,,23
1972379,13012,0.000648088,,0.000648088,10,,10
1972382,30051,0.003861638,,0.003861638,47,,47
1972384,13030,0.008873552,,0.008873552,108,,108
1972385,21197,0.171391011,,0.171391011,2086,,2086
1972386,21086,0.000111037,,0.000111037,3,,3
1972402,13053,0.000969498,,0.000969498,13,,13
1972405,13053,0.028115445,,0.028115445,377,,377
1975276,13053,0.001693626,2.82E-05,0.000776,49,1,50
1975280,13006,0.000414766,,0.000414766,12,,12
1975282,22016,0.029932255,,0.029932255,866,,866
1975298,13027,0.000501665,,0.000501665,11,,11
1975301,30198,0.000241563,,0.000241563,7,,7
1975302,22016,0.013769066,,0.013769066,399,,399
1975303,21086,0.009524467,,0.009524467,276,,276
1975307,22008,0.005486921,0.052311436,0.014147494,159,344,503
1975308,22008,,0.265054745,0.265054745,,1743,1743
1975309,22008,,0.051855231,0.051855231,,341,341
1975327,22008,0.002169354,,0.002169354,30,,30
1975333,11004,0.01355443,,0.01355443,864,,864
1975334,21187,0.000125504,,0.000125504,8,,8
1975339,22016,6.28E-05,0.002472521,0.001836996,4,440,444
1975382,13036,0.000352473,,0.000352473,10,,10
1975385,22016,0.000422967,,0.000422967,12,,12
1975389,13036,0.001208842,,0.001208842,21,,21
1975407,21178,0.024810039,,0.024810039,431,,431
1975415,13030,,2.47E-05,2.47E-05,,1,1
1975423,13030,,0.004590212,0.004590212,,186,186
1975424,13030,,0.012882209,0.012882209,,522,522
1975425,13030,,0.007946497,0.007946497,,322,322
1975426,13030,,0.005281212,0.005281212,,214,214
1975427,13030,,0.000592285,0.000592285,,24,24
1975444,30051,0.012898551,,0.012898551,178,,178
1975447,22012,0.003695652,,0.003695652,51,,51
1975451,22008,0.021304348,,0.021304348,294,,294
1975455,21086,0.007027787,,0.007027787,130,,130
1975480,22016,0.021973736,,0.021973736,169,,169
1975481,30072,0.016772851,,0.016772851,129,,129
1975484,22012,0.013912365,,0.013912365,107,,107
1975491,11004,0.009708114,,0.009708114,151,,151
1975496,21086,0.009450945,,0.009450945,147,,147
1975502,13027,0.05543814,,0.05543814,341,,341
1975504,22006,0.031864737,,0.031864737,196,,196
1975508,22006,0.007153308,,0.007153308,44,,44
1975509,13006,0.024061128,,0.024061128,148,,148
1975510,30198,,0.088467615,0.088467615,,56,56
1975513,13029,0.034628516,,0.034628516,213,,213
1975517,22016,0.000963453,,0.000963453,15,,15
1975518,13029,0.015415248,,0.015415248,240,,240
1975522,22008,0.00950607,,0.00950607,148,,148
1975524,21086,0.006101869,,0.006101869,95,,95
1975526,22006,0.007643394,,0.007643394,119,,119
1975528,21086,0.013873723,,0.013873723,216,,216
1975529,21197,0.005844948,,0.005844948,91,,91
1975530,13053,0.005844948,,0.005844948,91,,91
1975534,13036,0.015223751,,0.015223751,281,,281
1975536,13029,0.067883844,,0.067883844,1253,,1253
1975538,13055,0.017986781,,0.017986781,332,,332
1975540,11004,0.182235095,,0.182235095,755,,755
1975542,22016,0.013999517,,0.013999517,58,,58
1975543,21187,,0.435534591,0.435534591,,554,554
1975544,21187,,0.389937107,0.389937107,,496,496
1975547,13006,0.008101102,,0.008101102,125,,125
1975558,13012,0.000129618,,0.000129618,2,,2
1975560,13036,0.029249856,,0.029249856,356,,356
1975562,13029,0.015200066,,0.015200066,185,,185
1975564,13029,0.000492975,,0.000492975,6,,6
1975572,13053,0.041091804,,0.041091804,551,,551
1975577,30051,7.46E-05,,7.46E-05,1,,1
1975579,30051,0.005816989,,0.005816989,78,,78
1978454,13036,0.000414766,,0.000414766,12,,12
1978461,13037,0.010438269,,0.010438269,302,,302
1978472,11004,0.000501665,,0.000501665,11,,11
1978474,21178,0.014776303,,0.014776303,324,,324
1978475,21086,0.000364847,,0.000364847,8,,8
1978476,22016,0.000182423,,0.000182423,4,,4
1978477,13006,3.45E-05,,3.45E-05,1,,1
1978478,30198,0.038442957,,0.038442957,1114,,1114
1978480,21187,0.057526399,,0.057526399,1667,,1667
1978481,21178,0.007005314,,0.007005314,203,,203
1978486,30051,0.002967769,0.000152068,0.002446982,86,1,87
1978494,22012,,0.017651635,0.017651635,,885,885
1978495,21086,0.001952419,0.004746993,0.004142826,27,238,265
1978498,13027,0.000361559,,0.000361559,5,,5
1978499,22012,,0.00372978,0.00372978,,187,187
1978500,22012,,0.024353272,0.024353272,,1221,1221
1978501,22012,,0.000817759,0.000817759,,41,41
1978504,22012,,0.003630054,0.003630054,,182,182
1978505,22012,,0.018489339,0.018489339,,927,927
1978506,13055,0.000144624,1.99E-05,4.69E-05,2,1,3
1978516,22016,,0.006366742,0.006366742,,1133,1133
1978517,22016,0.001929624,0.016026434,0.012308698,123,2852,2975
1978518,13006,0.002212008,0.004815797,0.004129103,141,857,998
1978519,13053,0.001458984,,0.001458984,93,,93
1978522,22008,0.000258715,0.004316817,0.003327393,4,207,211
1978523,22006,0.003880732,0.000500501,0.00132465,60,24,84
1978553,22008,0.000986923,,0.000986923,28,,28
1978555,22008,0.010676522,,0.010676522,312,,312
1978560,30072,0.000845934,,0.000845934,24,,24
1978571,22016,0.001842045,,0.001842045,32,,32
1978576,30051,0.00443242,,0.00443242,77,,77
1978577,22006,0.006332029,,0.006332029,110,,110
1978578,13059,0.027515542,,0.027515542,478,,478
1978585,30072,0.063550541,,0.063550541,1104,,1104
1978591,13030,,0.000542928,0.000542928,,22,22
1978592,13030,,0.008637497,0.008637497,,350,350
1978593,13030,,0.007082747,0.007082747,,287,287
1978594,13030,,0.00051825,0.00051825,,21,21
1978599,13053,0.024780769,,0.024780769,1136,,1136
1978601,13055,0.024977095,0.002640606,0.014496949,1145,107,1252
1978602,13030,,0.008168604,0.008168604,,331,331
1978603,13030,,0.004392784,0.004392784,,178,178
1978604,13030,,0.001554749,0.001554749,,63,63
1978648,21086,0.001243378,,0.001243378,23,,23
1978656,13053,0.00016218,,0.00016218,3,,3
1978661,13030,0.000780133,,0.000780133,6,,6
1978665,22008,0.02535431,,0.02535431,195,,195
1978670,13053,0.013951395,,0.013951395,217,,217
1978677,13029,0.03298187,,0.03298187,513,,513
1978679,13029,0.015687283,,0.015687283,244,,244
1978685,13053,0.000812876,,0.000812876,5,,5
1978687,13006,0.037229719,,0.037229719,229,,229
1978688,30198,,0.849921011,0.849921011,,538,538
1978689,30198,0.027800358,0.061611374,0.030955189,171,39,210
1978692,13027,0.004560344,,0.004560344,71,,71
1978698,13053,0.006615711,,0.006615711,103,,103
1978699,30198,0.003725352,,0.003725352,58,,58
1978700,30198,0.010983364,,0.010983364,171,,171
1978703,22012,0.010533753,,0.010533753,164,,164
1978705,13053,0.004688805,,0.004688805,73,,73
1978710,13053,0.000602089,,0.000602089,10,,10
1978712,13053,0.000704302,,0.000704302,13,,13
1978716,21178,0.012514899,,0.012514899,231,,231
1978717,21178,0.00241371,,0.00241371,10,,10
1978721,21187,,0.134433962,0.134433962,,171,171
1978722,21187,,0.040880503,0.040880503,,52,52
1978723,13053,0.024821776,,0.024821776,383,,383
1978726,22016,0.01043464,,0.01043464,127,,127
1978729,22008,0.11309138,,0.11309138,1745,,1745
1978731,21187,0.000129618,,0.000129618,2,,2
1978732,21187,0.035126377,,0.035126377,542,,542
1978734,22008,0.007193778,,0.007193778,111,,111
1978736,30072,0.008873552,,0.008873552,108,,108
1978740,13006,0.000575138,,0.000575138,7,,7
1978743,13029,0.000575138,,0.000575138,7,,7
1978744,22016,0.001725413,,0.001725413,21,,21
1978749,13053,0.000185062,,0.000185062,5,,5
1978756,13053,0.000522037,,0.000522037,7,,7
1981632,22016,0.000207383,,0.000207383,6,,6
1981633,22008,0.01952855,,0.01952855,565,,565
1981649,21086,0.085146167,,0.085146167,1867,,1867
1981650,22008,0.006476034,,0.006476034,142,,142
1981651,13027,0.000228029,,0.000228029,5,,5
1981653,22017,9.12E-05,,9.12E-05,2,,2
1981654,22008,0.023153716,,0.023153716,542,,542
1981655,22008,0.000862723,,0.000862723,25,,25
1981656,22006,0.000414107,,0.000414107,12,,12
1981657,22008,0.000103527,,0.000103527,3,,3
1981658,21178,0.000759197,,0.000759197,22,,22
1981662,13036,3.45E-05,,3.45E-05,1,,1
1981663,13037,0.025295051,,0.025295051,733,,733
1981671,13006,0.000433871,0.003350819,0.002720195,6,168,174
1981672,22012,,0.035502723,0.035502723,,1780,1780
1981673,21086,0.000361559,0.003350819,0.002704562,5,168,173
1981675,22012,,0.000199453,0.000199453,,10,10
1981676,13029,0.00159086,,0.00159086,22,,22
1981677,22012,,0.020603546,0.020603546,,1033,1033
1981678,22012,,0.071404352,0.071404352,,3580,3580
1981679,13029,0.00238629,0.005086064,0.004502392,33,255,288
1981681,22012,0.00318172,0.000339071,0.000953632,44,17,61
1981682,30072,0.009906718,0.075951892,0.061673389,137,3808,3945
1981683,22012,,0.037098351,0.037098351,,1860,1860
1981686,11004,0.007158869,,0.007158869,99,,99
1981689,30198,0.051676262,,0.051676262,3294,,3294
1981690,22006,3.14E-05,,3.14E-05,2,,2
1981694,22016,,0.001202544,0.001202544,,214,214
1981695,21178,0.003827871,,0.003827871,244,,244
1981696,21178,0.000407888,,0.000407888,26,,26
1981700,13006,6.47E-05,0.016996163,0.012868024,1,815,816
1981701,22017,,0.075387888,0.075387888,,3615,3615
1981702,30051,0.004268805,0.00538038,0.005109362,66,258,324
1981705,22012,0.036931634,,0.036931634,571,,571
1981722,30198,0.058070698,,0.058070698,1697,,1697
1981731,13027,0.000458214,,0.000458214,13,,13
1981732,22012,0.000684392,,0.000684392,20,,20
1981733,22008,0.000136878,,0.000136878,4,,4
1981738,22016,0.00116316,,0.00116316,33,,33
1981741,21178,0.000176236,,0.000176236,5,,5
1981743,22017,0.010197447,,0.010197447,298,,298
1981751,22017,0.021298641,,0.021298641,370,,370
1981753,22016,0.014736357,,0.014736357,256,,256
1981769,13030,,0.000740357,0.000740357,,30,30
1981770,13030,,0.009698675,0.009698675,,393,393
1981771,13030,,0.010932603,0.010932603,,443,443
1981772,13030,,0.00686064,0.00686064,,278,278
1981774,13030,,0.008563461,0.008563461,,347,347
1981775,13030,,0.029194739,0.029194739,,1183,1183
1981776,13030,,0.030823524,0.030823524,,1249,1249
1981777,13030,,0.005355248,0.005355248,,217,217
1981778,13030,0.044697003,,0.044697003,2049,,2049
1981779,22012,0.008354784,2.47E-05,0.004446349,383,1,384
1981780,13030,,7.40E-05,7.40E-05,,3,3
1981782,22006,0.027267571,,0.027267571,1250,,1250
1981822,30198,0.000756839,,0.000756839,14,,14
1981824,22012,0.003838253,,0.003838253,71,,71
1981836,22008,0.01300221,,0.01300221,100,,100
1981837,21086,0.002730464,,0.002730464,21,,21
1981841,13006,0.006891171,,0.006891171,53,,53
1981849,13029,0.004629034,,0.004629034,72,,72
1981858,21178,0.005690132,,0.005690132,35,,35
1981864,21178,0.002926353,,0.002926353,18,,18
1981868,21086,0.003251504,,0.003251504,20,,20
1981869,30072,0.041456674,,0.041456674,255,,255
1981872,22008,0.005138416,,0.005138416,80,,80
1981875,13006,0.008606847,,0.008606847,134,,134
1981877,13059,0.008606847,,0.008606847,134,,134
1981879,13030,0.011432976,,0.011432976,178,,178
1981881,11004,0.024343246,,0.024343246,379,,379
1981882,13059,0.001220374,,0.001220374,19,,19
1981885,13053,0.007386473,,0.007386473,115,,115
1981887,13006,0.002697668,,0.002697668,42,,42
1981889,13029,0.006166099,,0.006166099,96,,96
1981890,22008,0.000192691,,0.000192691,3,,3
1981892,22016,0.017390833,,0.017390833,321,,321
1981895,22006,0.018528551,,0.018528551,342,,342
1981896,13053,0.000325062,,0.000325062,6,,6
1981899,21197,0.001930968,,0.001930968,8,,8
1981902,22006,0.040051847,,0.040051847,618,,618
1981903,22017,0.029163966,,0.029163966,450,,450
1981906,21178,0.035987183,,0.035987183,438,,438
1981910,21086,0.010416216,,0.010416216,131,,131
1981911,22016,0.0426442,,0.0426442,658,,658
1981913,13027,0.000246488,,0.000246488,3,,3
1981914,13059,0.0006573,,0.0006573,8,,8
1981918,22017,0.003943801,,0.003943801,48,,48
1981920,22012,0.010352477,,0.010352477,126,,126
1981922,13029,0.000821625,,0.000821625,10,,10
1981924,30198,0.0013146,,0.0013146,16,,16
1981925,22012,0.026960244,,0.026960244,654,,654
1981927,13053,0.000111037,,0.000111037,3,,3
1981937,22012,0.094785364,,0.094785364,658,,658
1981938,21086,0.000576203,,0.000576203,4,,4
1984810,13059,0.00027651,,0.00027651,8,,8
1984814,11004,,0.002957663,0.002957663,,105,105
1984815,11004,,0.041886144,0.041886144,,1487,1487
1984816,11004,,0.033069491,0.033069491,,1174,1174
1984821,30198,0.033269897,,0.033269897,845,,845
1984824,13053,0.019200073,,0.019200073,421,,421
1984828,21086,0.019610526,,0.019610526,430,,430
1984831,13053,0.003739682,,0.003739682,82,,82
1984832,11004,0.000456059,,0.000456059,10,,10
1984833,22017,0.000638482,,0.000638482,14,,14
1984835,22006,0.002829733,,0.002829733,82,,82
1984841,22012,0.028435365,,0.028435365,824,,824
1984852,13036,0.002458601,0.002473223,0.002470062,34,124,158
1984853,22012,,0.045495343,0.045495343,,2281,2281
1984855,22012,,0.001037158,0.001037158,,52,52
1984856,13027,0.001663172,0.000498634,0.000750399,23,25,48
1984858,22006,0.007231181,0.00059836,0.00203233,100,30,130
1984859,13053,0.013305373,,0.013305373,184,,184
1984860,30198,0.000506183,0.001795081,0.001516431,7,90,97
1984873,13006,0.001396232,,0.001396232,89,,89
1984874,22006,9.41E-05,,9.41E-05,6,,6
1984879,22017,,0.013701201,0.013701201,,657,657
1984880,11004,0.001358256,,0.001358256,21,,21
1984882,30051,0.000646789,,0.000646789,10,,10
1984899,22006,0.002908668,,0.002908668,85,,85
1984900,21194,0.000102659,,0.000102659,3,,3
1984907,13053,0.053827465,,0.053827465,1573,,1573
1984909,21086,0.000444855,,0.000444855,13,,13
1984912,30198,0.023029805,,0.023029805,673,,673
1984917,21086,0.003242748,,0.003242748,92,,92
1984928,22008,0.031602579,,0.031602579,549,,549
1984934,22006,0.005353442,,0.005353442,93,,93
1984936,30072,0.050023026,,0.050023026,869,,869
1984938,22016,0.018017499,,0.018017499,313,,313
1984943,22012,0.018900998,,0.018900998,248,,248
1984947,13053,0.012870294,,0.012870294,590,,590
1984948,13030,,0.006539819,0.006539819,,265,265
1984949,13030,,0.007872461,0.007872461,,319,319
1984950,13030,,0.006737247,0.006737247,,273,273
1984951,13030,,0.003208213,0.003208213,,130,130
1984952,13030,,0.023839491,0.023839491,,966,966
1984953,13030,,0.049036302,0.049036302,,1987,1987
1984954,13030,,0.128303842,0.128303842,,5199,5199
1984955,13030,,0.035092915,0.035092915,,1422,1422
1984956,13030,,0.000370178,0.000370178,,15,15
1984960,21086,0.007089569,,0.007089569,325,,325
1984962,22012,0.004929977,,0.004929977,226,,226
1984981,22016,0.000217391,,0.000217391,3,,3
1985003,13036,0.000540599,,0.000540599,10,,10
1985005,22016,0.001351497,,0.001351497,25,,25
1985006,22006,0.027300249,,0.027300249,505,,505
1985010,30198,0.00551411,,0.00551411,102,,102
1985011,13030,0.020867852,,0.020867852,164,,164
1985021,13053,0.008451437,,0.008451437,65,,65
1985022,13036,0.005079079,,0.005079079,79,,79
1985028,22006,0.079657966,,0.079657966,1239,,1239
1985036,22008,0.001671596,,0.001671596,26,,26
1985040,22006,0.010242237,,0.010242237,63,,63
1985042,13027,0.007153308,,0.007153308,44,,44
1985044,22008,0.011705414,,0.011705414,72,,72
1985047,13006,0.009429361,,0.009429361,58,,58
1985051,13053,0.001991136,,0.001991136,31,,31
1985052,11004,0.002312287,,0.002312287,36,,36
1985055,13053,0.028197058,,0.028197058,439,,439
1985064,13053,0.001284604,,0.001284604,20,,20
1985065,21086,0.000706532,,0.000706532,11,,11
1985073,13027,0.024813089,,0.024813089,458,,458
1985089,22006,0.000492975,,0.000492975,6,,6
1985093,13030,0.03393312,,0.03393312,413,,413
1985094,13037,0.054062936,,0.054062936,658,,658
1985104,21086,0.000492975,,0.000492975,6,,6
1985105,13053,0.124804864,,0.124804864,1519,,1519
1985106,21194,0.017829266,,0.017829266,217,,217
1985111,11004,0.041762995,,0.041762995,560,,560
1985113,22012,0.040190147,,0.040190147,279,,279
1985114,22012,0.035580524,,0.035580524,247,,247
1985120,13029,0.000419141,,0.000419141,6,,6
1987992,13006,0.000207383,0.001999944,0.00119504,6,71,77
1987993,13029,0.000587585,0.018422016,0.010413918,17,654,671
1987994,11004,,0.008196952,0.008196952,,291,291
1987996,22012,0.00172819,,0.00172819,50,,50
1987997,22012,0.066155122,,0.066155122,1914,,1914
1988006,22006,0.000410453,,0.000410453,9,,9
1988010,21086,4.56E-05,,4.56E-05,1,,1
1988011,13053,0.011903133,,0.011903133,261,,261
1988012,13059,0.00096625,,0.00096625,28,,28
1988014,11004,0.000207054,,0.000207054,6,,6
1988022,21086,0.000103527,,0.000103527,3,,3
1988023,11004,0.073814618,,0.073814618,2139,,2139
1988028,22012,,0.000518579,0.000518579,,26,26
1988029,22017,0.004338709,,0.004338709,60,,60
1988031,22012,,0.003749726,0.003749726,,188,188
1988034,13059,0.014606985,,0.014606985,202,,202
1988035,13037,0.033118808,0.015677045,0.019447832,458,786,1244
1988036,13036,0.003687902,0.062408999,0.049713911,51,3129,3180
1988037,13030,0.008460482,0.009194806,0.00903605,117,461,578
1988047,22017,6.28E-05,0.009463013,0.006983893,4,1684,1688
1988048,22016,,0.014430533,0.014430533,,2568,2568
1988057,22016,0.032339435,0.005296964,0.011890306,500,254,754
1988058,22017,,0.032887054,0.032887054,,1577,1577
1988061,22012,0.00058211,,0.00058211,9,,9
1988062,21178,0.00058211,,0.00058211,9,,9
1988076,13036,0.008383807,,0.008383807,245,,245
1988079,13059,0.027478356,,0.027478356,803,,803
1988087,30198,0.014372241,,0.014372241,420,,420
1988094,21086,0.007014205,,0.007014205,199,,199
1988116,22012,0.000345383,,0.000345383,6,,6
1988120,13059,0.034250518,,0.034250518,595,,595
1988123,22008,0.139775932,,0.139775932,1834,,1834
1988126,22012,0.011474194,0.00017275,0.006171624,526,7,533
1988127,13030,,0.001406678,0.001406678,,57,57
1988128,13030,,0.003849856,0.003849856,,156,156
1988129,13030,,0.020952099,0.020952099,,849,849
1988130,13030,,0.048320624,0.048320624,,1958,1958
1988131,13030,,0.055304657,0.055304657,,2241,2241
1988132,13030,,0.098195997,0.098195997,,3979,3979
1988133,13030,,0.064238296,0.064238296,,2603,2603
1988134,30072,0.008834693,0.010513067,0.009622176,405,426,831
1988136,22017,0.00693687,,0.00693687,318,,318
1988139,13059,0.022403037,,0.022403037,1027,,1027
1988155,13053,0.0035457,,0.0035457,63,,63
1988157,22012,0.002101449,,0.002101449,29,,29
1988187,22008,0.006216888,,0.006216888,115,,115
1988189,13027,0.004420752,,0.004420752,34,,34
1988194,22017,0.001690287,,0.001690287,13,,13
1988197,30040,0.001170199,,0.001170199,9,,9
1988203,22012,0.015944452,,0.015944452,248,,248
1988208,22017,0.030538768,,0.030538768,475,,475
1988216,21194,0.018045846,,0.018045846,111,,111
1988219,13053,0.005202406,,0.005202406,32,,32
