GRIDCODE	CVE_ENTCVE_MUN	fbosque
186973	16005	0.103124347
186974	16005	0.135562958
186975	15124	0.026757158
186975	16005	0.101170924
186976	15124	0.034501556
186977	15124	0.034501556
186978	15124	0.011446148
186979	15124	0.039068238
186980	15124	0.045815091
186981	15074	0.01172383
186981	15124	0.026937162
186982	15074	0.053996435
186991	15042	0.013634594
186991	15048	0.097934065
186992	15048	0.017028756
186997	15047	0.032068815
186997	15056	0.000249399
186998	15047	0.087414815
186998	15056	0.03658734
186999	15047	0.090702177
186999	15056	0.035066841
187000	15047	0.104094569
187000	15060	0.002841062
187000	15112	0.018492173
187001	15047	6.22105E-06
187001	15060	0.052366522
187001	15112	0.037624075
187002	15060	0.052329804
187002	15112	0.037647671
187003	15060	0.051745395
187003	15112	0.006184485
187004	15060	0.048793912
187005	15060	0.037090789
187009	15060	0.029550222
187009	15121	0.246348866
187010	15013	0.001804565
187010	15121	0.183004173
187011	15013	0.003230984
187011	15121	0.497937397
187012	15121	0.309470615
187013	15109	0.067153368
187014	15020	0.115433112
187014	15109	0.385346705
187015	15020	0.597815776
187016	15020	0.118399819
187016	15033	0.176705036
187017	15033	0.028373409
187022	15002	0.043292849
187022	15028	0.146721307
187022	15100	0.758468694
187023	15002	0.094121159
187023	15028	0.316519155
187023	15093	0.007859475
187024	15002	0.010682769
187024	15093	0.155017083
187025	15065	0.144672013
187025	15093	0.292749687
187026	15065	0.302486177
187026	15093	0.078890281
187027	15065	0.002167422
187027	15093	0.113828961
187028	15093	0.092816291
187029	15065	0.036864061
187029	15093	0.103624684
187030	15065	0.045487254
187030	15093	0.033535978
187030	29006	0.003657525
187044	29034	0.064485168
187045	29003	0.254393908
187045	29034	0.048666143
187046	29003	0.043656242
187047	29003	0.030829474
187049	29034	0.033266674
187050	29034	0.012634141
187052	29034	0.022393958
187053	29034	0.019958233
187054	29034	0.053792649
187054	29046	0.009830822
187054	29047	0.002274179
187055	29034	0.004261245
187055	29046	0.065318092
187056	21083	0.007579019
187056	29046	0.152524227
187057	21083	0.01881405
187057	29046	0.112955678
187058	21083	0.029147096
187058	29046	0.015310236
187059	21083	0.024951226
187060	21083	0.022743395
187061	21083	0.019479986
187062	21083	0.027951484
187063	21083	0.033217975
187063	21105	0.000345047
187064	21083	0.002248047
187064	21105	0.301357739
187065	21044	0.000585536
187065	21105	0.049913423
188022	16034	0.004591982
188023	16034	0.003236997
188024	16034	0.000160443
188027	16007	0.061230623
188027	16041	0.217559754
188027	16098	0.000302226
188028	16007	0.159232239
188028	16041	0.172943866
188029	16007	0.009884351
188030	16007	0.059179385
188031	16005	0.060573408
188031	16007	0.085907348
188031	16080	0.01196014
188032	16005	0.141513223
188032	16080	0.002070293
188033	15124	1.1909E-05
188033	16005	0.138509081
188033	16080	0.003626512
188034	15124	0.022513134
188034	16005	0.045811267
188034	16080	0.002471968
188035	15124	0.034501556
188036	15124	0.05681571
188037	15124	0.016732884
188038	15124	0.048565925
188039	15124	0.002320296
188044	15074	0.006927044
188045	15074	0.03750469
188049	15042	0.001033081
188049	15048	0.044939821
188050	15042	0.000742903
188050	15048	0.51271144
188051	15048	0.165897559
188056	15056	0.017667102
188057	15056	0.090135336
188058	15047	0.014311391
188058	15056	0.04100682
188058	15112	0.030176528
188059	15047	0.000292875
188059	15112	0.067127469
188060	15112	0.066829156
188061	15112	0.051403739
188062	15060	0.007095278
188062	15112	0.020008718
188063	15060	0.060584259
188063	15112	0.004693192
188064	15060	0.034254393
188066	15060	0.460844581
188066	15095	0.026145653
188067	15060	0.03176611
188067	15095	0.015566038
188068	15060	0.009402662
188068	15121	0.323810209
188069	15121	0.07868468
188073	15020	0.000674497
188073	15109	0.013924658
188074	15020	6.03625E-05
188081	15002	0.112863836
188082	15002	0.436123583
188083	15002	0.201318369
188083	15092	0.575494859
188083	15093	0.161817765
188084	15065	0.349991604
188084	15075	1
188084	15092	0.293877668
188084	15093	0.07490791
188085	15065	0.06246776
188086	15065	0.494577229
188086	15093	0.060595125
188087	15065	0.005774644
188087	15093	0.071959693
188088	15065	0.253400181
188089	13021	0.000154174
188089	15065	0.041489277
188090	13021	0.109919194
188091	13021	0.033970826
188092	13021	0.036261089
188103	29034	0.001401058
188104	29034	0.002681686
188107	29034	0.018071272
188108	29034	0.040472342
188109	29034	0.026782665
188110	29034	0.011735201
188111	29034	0.051720959
188112	29034	0.049281522
188113	29034	0.026342036
188114	21083	0.007419464
188115	21083	0.035339024
188116	21083	0.029950713
188117	21083	0.003343451
188118	21083	0.015908894
188119	21083	0.064250108
188120	21083	0.022286984
188121	21083	0.026805515
188122	21083	0.00597959
188123	21044	0.005393724
188123	21083	0.005295881
188123	21105	0.121142185
188124	21044	0.031169526
188124	21105	0.042246376
188125	21044	0.000903422
189081	16034	0.00269771
189087	16007	0.023745316
189087	16041	0.146820022
189088	16007	0.215717624
189088	16041	0.001677096
189089	16007	0.208371358
189089	16080	0.021587229
189090	16007	0.007245037
189090	16080	0.073974921
189091	16005	0.002053891
189091	16080	0.07479105
189092	15124	0.001683555
189092	16005	0.001905776
189092	16080	0.073414416
189093	15124	0.079368412
189093	16080	0.007321818
189094	15124	0.034501556
189095	15124	0.032301832
189096	15124	0.004101635
189097	15124	0.036984701
189103	15074	0.139680216
189104	15074	0.333568581
189108	15042	0.017862069
189108	15048	0.018589132
189109	15042	0.014220899
189109	15048	0.142899227
189115	15056	0.03112302
189115	15112	0.024486298
189116	15056	0.034771262
189116	15112	0.041313391
189117	15056	0.031583945
189117	15112	0.043691808
189118	15056	0.00780372
189118	15112	0.027954193
189119	15112	0.016532413
189121	15112	0.032161721
189122	15060	0.060303415
189122	15112	0.03313555
189123	15060	0.030115506
189124	15060	0.000142623
189125	15060	0.421314205
189125	15095	0.02829639
189126	15060	0.007701901
189126	15095	0.255246407
189127	15060	0.054614278
189127	15095	0.036717424
189140	15002	5.26096E-05
189141	15002	0.062106052
189142	15002	0.039438774
189142	15092	0.130627472
189145	15065	0.001838324
189147	15065	0.204741529
189148	13021	0.055806976
189148	15016	0.005432127
189148	15065	0.197462381
189149	13021	0.236274322
189149	15016	0.147406876
189149	15065	0.007758118
189150	13021	0.24870326
189150	15016	0.037349228
189151	13021	0.208887353
189153	13008	0.002869999
189154	13008	0.027209028
189163	29034	0.000456589
189164	29034	0.001003532
189165	29034	0.02160453
189166	29034	0.033030691
189167	29034	0.02889026
189168	29034	0.01915408
189169	29034	0.05795702
189170	21083	0.004772438
189170	29034	0.049720388
189171	21083	0.014782012
189171	29034	0.019605818
189172	21083	0.001099505
189172	29034	0.002369934
189173	21083	0.014424812
189174	21083	0.017661519
189175	21083	0.017725619
189176	21083	0.016947547
189177	21083	0.054399616
189178	21083	0.067977946
189179	21083	0.094500759
189180	21083	0.069468637
189181	21083	0.01724297
189181	21212	0.017207206
189182	21083	0.010210536
189182	21212	0.029124456
189183	21044	0.164626706
189183	21212	0.004332645
189184	21044	0.177883339
189184	21212	0.003551076
189185	21044	0.002274315
190146	16041	0.309579709
190146	16080	0.008831466
190147	16007	0.047263059
190147	16041	0.149521535
190147	16080	0.041740276
190148	16007	0.008595817
190148	16080	0.073581254
190149	16080	0.072162048
190150	16080	0.075862047
190151	16080	0.075862047
190152	15124	0.017576936
190152	16080	0.025032565
190152	16093	0.056358966
190153	15124	0.04451847
190153	16093	0.058596166
190154	15124	0.029976566
190154	16093	0.078248016
190155	15124	0.002553124
190155	16093	0.014552379
190156	15124	0.023542345
190162	15074	0.013597976
190163	15074	0.128142983
190169	15048	0.003216432
190174	15056	0.04542428
190174	15112	0.0002347
190175	15056	0.063935099
190175	15112	0.012523221
190176	15056	0.079401695
190176	15112	0.008009582
190177	15056	0.020739195
190177	15112	0.003058233
190180	15112	0.002355615
190181	15060	0.029582358
190181	15095	0.005064334
190181	15112	0.025006408
190182	15060	0.009189452
190206	15016	0.030000698
190206	15065	0.041400556
190207	15016	0.102022021
190207	15065	0.115333381
190208	13021	0.023826438
190208	15016	0.251293403
190208	15065	0.00325955
190209	13021	0.216691445
190209	15016	0.03221351
190210	13021	0.040780064
190212	13008	0.003242208
190213	13008	0.146590931
190214	13008	0.009678747
190219	13007	0.017948017
190219	29034	0.015449743
190220	29034	0.027924069
190221	29034	0.030550106
190222	21053	0.003957626
190222	29034	0.021517776
190223	21053	0.011237103
190223	29034	0.032715141
190224	21053	0.003964105
190224	29034	0.003976666
190225	21053	0.011888286
190225	29034	0.025056443
190226	21053	4.88071E-05
190226	29034	0.033323306
190227	21053	0.005003738
190227	29034	0.026909871
190228	29034	0.05795702
190229	21083	0.003904229
190229	29034	0.046673552
190230	21083	0.003227395
190231	21083	0.015166791
190232	21083	0.017019999
190233	21083	0.029644074
190234	21083	0.014604822
190236	21083	0.095376491
190237	21083	0.044357363
190238	21083	0.010326089
190239	21083	0.009898873
190239	21212	0.006204579
190240	21083	0.007218862
190240	21212	0.028590577
190241	21212	0.060322778
190242	21044	0.022409392
190242	21212	0.039794169
190243	21044	6.01207E-06
190243	21212	0.055797149
190244	21212	0.0016961
191199	16034	0.002575818
191205	16041	0.00189802
191205	16080	0.01019519
191206	16080	0.021067867
191207	16080	0.011954438
191208	16080	0.036180979
191209	16080	0.07406693
191210	16080	0.059511776
191211	16080	0.028083259
191211	16093	0.067420694
191212	16093	0.038939111
191213	16093	0.082828178
191214	16093	0.106737016
191215	15124	0.025897571
191215	16093	0.023351968
191217	15074	0.004278836
191218	15064	0.000156717
191218	15074	0.016965888
191219	15048	0.007358494
191219	15064	0.045914546
191219	15074	0.130492014
191220	15048	0.001653098
191220	15074	0.10158516
191226	15014	0.00217577
191226	15048	0.005207703
191227	15014	0.082832342
191227	15048	0.121363841
191228	15014	0.020417719
191228	15048	0.310145554
191229	15014	0.048753056
191229	15048	0.108524922
191230	15014	2.76563E-05
191231	15056	0.011061784
191232	15056	0.218329998
191233	15056	0.145568767
191234	15026	0.003923198
191234	15056	0.071557914
191234	15112	0.000238084
191235	15026	0.005093304
191235	15056	0.017665384
191235	15112	0.049560667
191236	15112	0.036314772
191237	15026	0.007541171
191237	15112	0.023099936
191238	15026	0.000999337
191238	15112	0.003400601
191242	15095	0.004917019
191243	15095	0.177435506
191244	15095	0.051524489
191245	15095	0.11341165
191253	15059	0.000363172
191253	15120	0.000111877
191254	15081	0.998682794
191254	15120	0.024399511
191255	15081	0.001317206
191255	15120	0.006756769
191261	15075	7.4708E-05
191265	15016	0.14715036
191266	15016	0.168342703
191267	13021	0.000605339
191267	15016	0.123103663
191268	13021	0.243903571
191268	15016	0.056299664
191272	13008	0.029585244
191273	13008	0.039370661
191277	13007	0.0298304
191278	13007	0.136687258
191278	29034	0.035403017
191279	29034	0.036465645
191280	29034	0.036465645
191281	21053	0.022118309
191281	29034	0.0151809
191282	21053	0.030890256
191283	21053	0.027414185
191284	21053	0.030925672
191285	21053	0.024190998
191285	29034	0.001776731
191286	21053	0.022900349
191286	29034	0.002284939
191287	21053	0.007149358
191287	29034	0.044558589
191288	21053	0.001144287
191288	29034	0.025771258
191289	21083	0.016693428
191290	21016	0.001586515
191290	21083	0.034992459
191291	21016	0.002161283
191291	21083	0.034211362
191292	21083	0.004937312
191293	21083	0.013893852
191294	21083	0.006288389
191295	21083	0.015883266
191296	21083	0.010032615
191296	21172	0.000367189
191297	21083	0.023748251
191297	21172	0.000201413
191297	21212	1.00558E-05
191298	21083	0.007346431
191298	21212	0.040178328
191299	21212	0.010103631
191300	21212	0.010001598
191301	21212	0.027044101
191302	21212	0.057495057
191303	21212	0.010734198
192258	16034	0.004877505
192268	16080	0.00456488
192269	16080	0.00049148
192270	16080	0.003973779
192270	16093	0.002945986
192272	16093	0.027412345
192273	16093	0.057381833
192274	15124	0.010060603
192274	16093	0.018668013
192276	15064	0.000824585
192276	15074	0.045947489
192277	15064	0.177777537
192277	15074	0.363523596
192278	15048	0.010724772
192278	15064	0.236598705
192278	15074	0.275209503
192279	15048	0.200839402
192279	15064	0.033291934
192279	15074	0.061997515
192280	15048	0.001013648
192281	15048	0.116104509
192285	15014	0.000421973
192286	15014	0.227156895
192287	15014	0.217697225
192287	15048	0.002298402
192288	15014	0.20760799
192288	15048	0.000618428
192289	15014	0.069691258
192289	15056	0.004840248
192291	15056	0.135461746
192292	15056	0.253892356
192293	15026	0.029665097
192293	15056	0.004475321
192294	15026	0.073446931
192294	15112	0.00014892
192295	15026	0.035824744
192295	15112	0.024941902
192296	15026	0.064327491
192296	15112	0.010200879
192297	15026	0.010849121
192297	15112	0.050250227
192298	15112	0.053256356
192299	15112	0.038154608
192301	15095	0.135007728
192302	15035	0.029930714
192302	15095	0.146624871
192303	15035	0.157136106
192303	15095	0.256984644
192304	15035	0.014613507
192304	15095	0.147593631
192305	15095	0.058263583
192309	15024	0.290618541
192312	15059	0.947628973
192312	15120	0.02107653
192313	15059	0.020698782
192313	15120	0.342123608
192314	15120	0.168972302
192318	15075	0.124718337
192319	15075	0.410460585
192320	15016	0.048580102
192320	15075	0.27246437
192321	15016	0.001556078
192324	15016	0.007225659
192325	15016	0.033439496
192326	13021	3.79829E-05
192326	15016	0.014284365
192327	13021	0.004662319
192327	13061	0.000725419
192327	15016	0.024753117
192328	13021	1
192328	13061	0.039145313
192328	15016	0.001020561
192329	13061	0.049693977
192330	13008	0.019018623
192330	13061	0.016503459
192332	13008	0.016528694
192333	13007	0.000208939
192333	13008	0.126282337
192334	13007	0.007680497
192334	13008	0.040101121
192336	13007	0.117481625
192337	13007	0.226964932
192337	29034	0.016148967
192338	13007	0.040668848
192338	29034	0.014295164
192339	13007	0.060415987
192339	29034	0.010155334
192340	13007	0.057416995
192340	21053	0.008482798
192340	29034	0.001810743
192341	13007	0.007777432
192341	21053	0.013554062
192342	21053	0.003494539
192343	21053	0.027424674
192344	21053	0.029891506
192345	21053	0.011023554
192346	21053	0.023668524
192346	29034	0.012537488
192347	21053	0.023047782
192347	29034	0.007050434
192348	21016	0.009897994
192348	21053	0.010567071
192348	21083	0.015273332
192349	21016	0.06220181
192349	21083	0.008704143
192350	21016	0.076210505
192350	21083	0.003541512
192351	21016	0.024592243
192351	21083	0.000340743
192352	21016	0.017746463
192352	21083	0.023493797
192353	21016	0.008255278
192353	21083	0.032234892
192354	21083	0.027397843
192354	21172	0.005665625
192355	21083	0.005715995
192355	21172	0.028287119
192356	21083	0.005639256
192356	21172	0.025595372
192356	21212	0.004701514
192357	21172	0.007202747
192357	21212	0.048412098
192358	21212	0.029631818
192360	21212	0.00641555
192361	21212	0.048840945
192362	21212	0.002490796
193317	16034	0.009234576
193317	16050	0.006381092
193318	16034	0.000981854
193318	16050	0.006061828
193328	16080	0.01606981
193328	16093	0.019944112
193329	16093	0.02050034
193330	16093	0.041828819
193331	16093	0.027866401
193332	16093	0.051759813
193333	16093	0.005144345
193336	15064	0.038666868
193337	15064	0.314582786
193338	15048	0.001623967
193338	15064	0.124776982
193339	15048	1.28204E-05
193340	15048	0.107380023
193341	15048	0.001913985
193345	15014	0.000306501
193347	15014	0.012440084
193347	15056	0.000675963
193348	15014	0.008600752
193348	15056	0.011917248
193349	15056	0.001310701
193350	15056	0.017616239
193351	15056	0.034496046
193352	15026	0.032663153
193352	15056	0.015992764
193353	15026	0.064152621
193354	15026	0.054319966
193355	15026	0.043941904
193356	15026	0.008327711
193356	15112	0.029938812
193357	15112	0.035323182
193358	15112	0.029702347
193360	15095	0.014182743
193361	13063	0.000213805
193361	15035	0.084462252
193361	15095	0.075438671
193362	15035	0.122489284
193363	15023	0.127164391
193363	15035	0.075185372
193363	15095	0.0654047
